# Cosmology parameters omegaM = 0.315, omegaL = 0.685, omegaK = 0.000, h = 0.674
# Redshift bins [0.100, 0.300, 0.500, 0.700, 0.900]
# rSDSS miniJPAS band
# 0 Mabs low
# 1 Mabs up
# 2 LF All at 0.1<z<0.3
# 3 LF All at 0.3<z<0.5
# 4 LF All at 0.5<z<0.7
# 5 LF All at 0.7<z<0.9
# 2 LF All error at 0.1<z<0.3
# 3 LF All error at 0.3<z<0.5
# 4 LF All error at 0.5<z<0.7
# 5 LF All error at 0.7<z<0.9
-24.1432994826766	-23.8932994826766	-9999.0	-9999.0	5.845214769206515e-05	1.0381106273600018e-05	-9999.0	-9999.0	2.9226073846032575e-05	1.038110627360002e-05
-23.8932994826766	-23.6432994826766	-9999.0	-9999.0	1.4613036923016287e-05	-9999.0	-9999.0	-9999.0	1.4613036923016287e-05	-9999.0
-23.6432994826766	-23.3932994826766	-9999.0	-9999.0	4.3839110769048866e-05	2.0762212547200037e-05	-9999.0	-9999.0	2.5310522403544183e-05	1.4681101284561571e-05
-23.3932994826766	-23.1432994826766	-9999.0	-9999.0	2.9226073846032575e-05	5.1905531368000096e-05	-9999.0	-9999.0	2.0665955003988436e-05	2.3212859309419178e-05
-23.1432994826766	-22.8932994826766	-9999.0	-9999.0	2.9226073846032575e-05	4.1524425094400074e-05	-9999.0	-9999.0	2.0665955003988436e-05	2.076221254720004e-05
-22.8932994826766	-22.6432994826766	-9999.0	7.783964683592466e-05	0.0001169042953841303	0.00022838433801920034	-9999.0	4.494074105434651e-05	4.133191000797687e-05	4.8691704470095416e-05
-22.6432994826766	-22.3932994826766	7.949043665431416e-05	7.783964683592466e-05	0.00020458251692222806	-9999.0	7.949043665431416e-05	4.494074105434651e-05	5.4676977546204245e-05	-9999.0
-22.3932994826766	-22.1432994826766	0.00023847130996294252	0.0001816258426171576	0.0005406823661516025	-9999.0	0.00013768147500110752	6.86481158896508e-05	8.888763344918786e-05	-9999.0
-22.1432994826766	-21.8932994826766	0.00039745218327157084	0.0006227171746873973	0.0011105908061492381	-9999.0	0.00017774601992018744	0.00012711161100430836	0.0001273935024113131	-9999.0
-21.8932994826766	-21.6432994826766	0.0011128661131603985	0.0010638085067576372	-9999.0	-9999.0	0.00029742597948550066	0.0001661389764294408	-9999.0	-9999.0
-21.6432994826766	-21.3932994826766	0.0015103182964319693	0.0016865256814450344	-9999.0	-9999.0	0.00034649078035407685	0.0002091877652759188	-9999.0	-9999.0
-21.3932994826766	-21.1432994826766	0.003020636592863938	0.0024908686987495893	-9999.0	-9999.0	0.0004900119608139726	0.0002542232220086167	-9999.0	-9999.0
-21.1432994826766	-20.8932994826766	0.003100127029518252	0.003035746226601061	-9999.0	-9999.0	0.0004964176177980066	0.0002806548379309347	-9999.0	-9999.0
-20.8932994826766	-20.6432994826766	0.005087387945876106	0.004852004652772636	-9999.0	-9999.0	0.0006359234932345133	0.0003548137204309164	-9999.0	-9999.0
-20.6432994826766	-20.3932994826766	0.005643821002456305	0.005967706257420889	-9999.0	-9999.0	0.000669798324784439	0.0003934988977105188	-9999.0	-9999.0
-20.3932994826766	-20.1432994826766	0.005882292312419248	-9999.0	-9999.0	-9999.0	0.0006838025917196581	-9999.0	-9999.0	-9999.0
-20.1432994826766	-19.8932994826766	0.0072336297355425905	-9999.0	-9999.0	-9999.0	0.0007582904366230076	-9999.0	-9999.0	-9999.0
-19.8932994826766	-19.6432994826766	0.0072336297355425905	-9999.0	-9999.0	-9999.0	0.0007582904366230076	-9999.0	-9999.0	-9999.0
-19.6432994826766	-19.3932994826766	0.009777323708480647	-9999.0	-9999.0	-9999.0	0.0008815915896250964	-9999.0	-9999.0	-9999.0
-19.3932994826766	-19.1432994826766	0.011128661131603983	-9999.0	-9999.0	-9999.0	0.0009405435304806974	-9999.0	-9999.0	-9999.0
-19.1432994826766	-18.8932994826766	0.009777323708480647	-9999.0	-9999.0	-9999.0	0.0008815915896250964	-9999.0	-9999.0	-9999.0
-18.8932994826766	-18.6432994826766	0.011844075061492812	-9999.0	-9999.0	-9999.0	0.0009703044359398427	-9999.0	-9999.0	-9999.0
