-2.800000000000000000e+01 -4.108799143160538847e+00
-2.799899999999999878e+01 -4.108799143160538847e+00
-2.799799999999999756e+01 -4.108799143160524636e+00
-2.799699999999999633e+01 -4.108799143160524636e+00
-2.799599999999999511e+01 -4.108799143160538847e+00
-2.799499999999999389e+01 -4.108799143160524636e+00
-2.799399999999999267e+01 -4.108799143160524636e+00
-2.799299999999999145e+01 -4.108799143160538847e+00
-2.799199999999999022e+01 -4.108799143160538847e+00
-2.799099999999998900e+01 -4.108799143160524636e+00
-2.798999999999998778e+01 -4.108799143160524636e+00
-2.798899999999998656e+01 -4.108799143160538847e+00
-2.798799999999998533e+01 -4.108799143160524636e+00
-2.798699999999998411e+01 -4.108799143160524636e+00
-2.798599999999998289e+01 -4.108799143160538847e+00
-2.798499999999998167e+01 -4.108799143160538847e+00
-2.798399999999998045e+01 -4.108799143160524636e+00
-2.798299999999997922e+01 -4.108799143160524636e+00
-2.798199999999997800e+01 -4.108799143160538847e+00
-2.798099999999997678e+01 -4.108799143160524636e+00
-2.797999999999997556e+01 -4.108799143160524636e+00
-2.797899999999997434e+01 -4.108799143160538847e+00
-2.797799999999997311e+01 -4.108799143160538847e+00
-2.797699999999997189e+01 -4.108799143160524636e+00
-2.797599999999997067e+01 -4.108799143160524636e+00
-2.797499999999996945e+01 -4.108799143160538847e+00
-2.797399999999996822e+01 -4.108799143160524636e+00
-2.797299999999996700e+01 -4.108799143160524636e+00
-2.797199999999996578e+01 -4.108799143160538847e+00
-2.797099999999996456e+01 -4.108799143160524636e+00
-2.796999999999996334e+01 -4.108799143160524636e+00
-2.796899999999996211e+01 -4.108799143160524636e+00
-2.796799999999996089e+01 -4.108799143160538847e+00
-2.796699999999995967e+01 -4.108799143160524636e+00
-2.796599999999995845e+01 -4.108799143160524636e+00
-2.796499999999995723e+01 -4.108799143160538847e+00
-2.796399999999995600e+01 -4.108799143160524636e+00
-2.796299999999995478e+01 -4.108799143160524636e+00
-2.796199999999995356e+01 -4.108799143160524636e+00
-2.796099999999995234e+01 -4.108799143160538847e+00
-2.795999999999995111e+01 -4.108799143160524636e+00
-2.795899999999994989e+01 -4.108799143160524636e+00
-2.795799999999994867e+01 -4.108799143160538847e+00
-2.795699999999994745e+01 -4.108799143160524636e+00
-2.795599999999994623e+01 -4.108799143160524636e+00
-2.795499999999994500e+01 -4.108799143160524636e+00
-2.795399999999994378e+01 -4.108799143160538847e+00
-2.795299999999994256e+01 -4.108799143160524636e+00
-2.795199999999994134e+01 -4.108799143160524636e+00
-2.795099999999994012e+01 -4.108799143160538847e+00
-2.794999999999993889e+01 -4.108799143160524636e+00
-2.794899999999993767e+01 -4.108799143160524636e+00
-2.794799999999993645e+01 -4.108799143160524636e+00
-2.794699999999993523e+01 -4.108799143160538847e+00
-2.794599999999993400e+01 -4.108799143160524636e+00
-2.794499999999993278e+01 -4.108799143160524636e+00
-2.794399999999993156e+01 -4.108799143160538847e+00
-2.794299999999993034e+01 -4.108799143160524636e+00
-2.794199999999992912e+01 -4.108799143160524636e+00
-2.794099999999992789e+01 -4.108799143160524636e+00
-2.793999999999992667e+01 -4.108799143160538847e+00
-2.793899999999992545e+01 -4.108799143160524636e+00
-2.793799999999992423e+01 -4.108799143160524636e+00
-2.793699999999992301e+01 -4.108799143160538847e+00
-2.793599999999992178e+01 -4.108799143160524636e+00
-2.793499999999992056e+01 -4.108799143160524636e+00
-2.793399999999991934e+01 -4.108799143160524636e+00
-2.793299999999991812e+01 -4.108799143160538847e+00
-2.793199999999991689e+01 -4.108799143160524636e+00
-2.793099999999991567e+01 -4.108799143160524636e+00
-2.792999999999991445e+01 -4.108799143160538847e+00
-2.792899999999991323e+01 -4.108799143160524636e+00
-2.792799999999991201e+01 -4.108799143160524636e+00
-2.792699999999991078e+01 -4.108799143160538847e+00
-2.792599999999990956e+01 -4.108799143160538847e+00
-2.792499999999990834e+01 -4.108799143160524636e+00
-2.792399999999990712e+01 -4.108799143160524636e+00
