-0.169299 0.0228000 93.884936 -243.9859 227.37412 -85.74639 11.959223 -0.073249
0.0228000 0.2149000 17.638796 -58.60148 64.342416 -24.96587 4.5004855 0.1188500
0.2149000 0.4070000 2.3864605 -11.16956 15.461132 -5.442855 2.2568450 0.3109500
0.4070000 0.5991 -1.694287 0.8211388 3.8050160 -0.678219 1.9411339 0.50305
0.5991 0.7911999 -2.263816 2.9308183 0.5284828 1.7315422 1.7370769 0.6951499
0.7911999 0.9832999 -6.223641 16.780439 -14.92639 7.9927541 1.4714862 0.8872499
0.9832999 1.1753999 29.052851 -42.81883 17.962891 2.2146403 1.8580555 1.0793499
