-2.799949999999002515e+01 -3.725756823069968959e+01
-2.799849999999002748e+01 -3.694552749490891586e+01
-2.799749999999002625e+01 -3.675833852931072698e+01
-2.799649999999002503e+01 -3.662221531187542922e+01
-2.799549999999002736e+01 -3.651403425897822075e+01
-2.799449999999002969e+01 -3.642349565211760876e+01
-2.799349999999002847e+01 -3.634510544154706935e+01
-2.799249999999002725e+01 -3.627558429670371964e+01
-2.799149999999002958e+01 -3.621281710477833826e+01
-2.799049999999003191e+01 -3.615535980022367823e+01
-2.798949999999003069e+01 -3.610218250510930460e+01
-2.798849999999002947e+01 -3.605252490794716635e+01
-2.798749999999003180e+01 -3.600580972944943881e+01
-2.798649999999003413e+01 -3.596158834851550523e+01
-2.798549999999003290e+01 -3.591950523277353113e+01
-2.798449999999003168e+01 -3.587927387194967110e+01
-2.798349999999003401e+01 -3.584066002004966123e+01
-2.798249999999003634e+01 -3.580346973458289739e+01
-2.798149999999003512e+01 -3.576754065379617487e+01
-2.798049999999003390e+01 -3.573273551379778468e+01
-2.797949999999003623e+01 -3.569893724888273567e+01
-2.797849999999003856e+01 -3.566604523259480430e+01
-2.797749999999003734e+01 -3.563397235490786841e+01
-2.797649999999003612e+01 -3.560264272179809097e+01
-2.797549999999003845e+01 -3.557198982459956227e+01
-2.797449999999004078e+01 -3.554195506850332720e+01
-2.797349999999003956e+01 -3.551248657880235271e+01
-2.797249999999003833e+01 -3.548353822422191683e+01
-2.797149999999004066e+01 -3.545506881162248192e+01
-2.797049999999004299e+01 -3.542704141715624644e+01
-2.796949999999004177e+01 -3.539942282704874543e+01
-2.796849999999004055e+01 -3.537218306709246463e+01
-2.796749999999004288e+01 -3.534529500447987971e+01
-2.796649999999004521e+01 -3.531873400898921744e+01
-2.796549999999004399e+01 -3.529247766323354796e+01
-2.796449999999004277e+01 -3.526650551363700004e+01
-2.796349999999004510e+01 -3.524079885547629232e+01
-2.796249999999004743e+01 -3.521534054651129964e+01
-2.796149999999004621e+01 -3.519011484476268947e+01
-2.796049999999004498e+01 -3.516510726677046250e+01
-2.795949999999004731e+01 -3.514030446328023061e+01
-2.795849999999004964e+01 -3.511569410986928830e+01
-2.795749999999004842e+01 -3.509126481037581868e+01
-2.795649999999004720e+01 -3.506700601138495443e+01
-2.795549999999004953e+01 -3.504290792627089246e+01
-2.795449999999005186e+01 -3.501896146754806693e+01
-2.795349999999005064e+01 -3.499515818644552922e+01
-2.795249999999004942e+01 -3.497149021881181596e+01
-2.795149999999005175e+01 -3.494795023654987176e+01
-2.795049999999005408e+01 -3.492453140393158151e+01
-2.794949999999005286e+01 -3.490122733819437428e+01
-2.794849999999005163e+01 -3.487803207394623684e+01
-2.794749999999005396e+01 -3.485494003092116344e+01
-2.794649999999005630e+01 -3.483194598472925207e+01
-2.794549999999005507e+01 -3.480904504026376145e+01
-2.794449999999005385e+01 -3.478623260748062762e+01
-2.794349999999005618e+01 -3.476350437930546633e+01
-2.794249999999005851e+01 -3.474085631143694997e+01
-2.794149999999005729e+01 -3.471828460386796422e+01
-2.794049999999005607e+01 -3.469578568393648510e+01
-2.793949999999005840e+01 -3.467335619077122288e+01
-2.793849999999006073e+01 -3.465099296098561865e+01
-2.793749999999005951e+01 -3.462869301550433221e+01
-2.793649999999005828e+01 -3.460645354742371893e+01
-2.793549999999006062e+01 -3.458427191080046015e+01
-2.793449999999006295e+01 -3.456214561029176480e+01
-2.793349999999006172e+01 -3.454007229156512437e+01
-2.793249999999006050e+01 -3.451804973242157359e+01
-2.793149999999006283e+01 -3.449607583455263438e+01
-2.793049999999006516e+01 -3.447414861589900426e+01
-2.792949999999006394e+01 -3.445226620354060287e+01
-2.792849999999006272e+01 -3.443042682708667712e+01
-2.792749999999006505e+01 -3.440862881251916860e+01
-2.792649999999006738e+01 -3.438687057645950063e+01
-2.792549999999006616e+01 -3.436515062081556948e+01
-2.792449999999006494e+01 -3.434346752778935041e+01
-2.792349999999006727e+01 -3.432181995521010975e+01
-2.792249999999006960e+01 -3.430020663217150201e+01
-2.792149999999006837e+01 -3.427862635495288401e+01
-2.792049999999006715e+01 -3.425707798319439945e+01
-2.791949999999006948e+01 -3.423556043631954537e+01
-2.791849999999007181e+01 -3.421407269017667119e+01
