-2.264329948267659987e+01 -4.108799143160529965e+00
-2.239329948267659987e+01 -4.108799143160529965e+00
-2.214329948267659987e+01 -3.740822357865935643e+00
-2.189329948267659987e+01 -3.205709156168586649e+00
-2.164329948267659987e+01 -2.973136541160457114e+00
-2.139329948267659987e+01 -2.773007041237336878e+00
-2.114329948267659987e+01 -2.603649164840624142e+00
-2.089329948267659987e+01 -2.517734536134030865e+00
-2.064329948267659987e+01 -2.314078791343693542e+00
-2.039329948267659987e+01 -2.224192561862599948e+00


