1.453093349289116265e+00 1.554518078535033876e+00 1.659988062508565898e+00 1.768957603390981292e+00 1.880783482968154896e+00 1.994735122341684708e+00 2.109997941581611691e+00 2.225666225311199398e+00 2.340786784383027896e+00 2.454333205429081399e+00 2.565262398453139081e+00 2.672498500330205307e+00 2.774975137940256964e+00 2.871638321264669447e+00 2.961472221151030038e+00 3.043491911636067915e+00 3.116833664765192413e+00 3.180654870149613345e+00 3.234251474733045306e+00 3.277031724659635437e+00 3.308533946490221034e+00
1.445618311038458614e+00 1.541001892013173613e+00 1.639682116099304476e+00 1.741074586836939275e+00 1.844510188126595951e+00 1.949246960906810155e+00 2.054450606396553081e+00 2.159247377234030818e+00 2.262689877508269998e+00 2.363807434875387692e+00 2.461607380592122585e+00 2.555086820853357032e+00 2.643276794931420870e+00 2.725204978484463858e+00 2.799990819514883711e+00 2.866782617926670440e+00 2.924829411840365267e+00 2.973479989360845899e+00 3.012192070804520672e+00 3.040565835329054334e+00 3.058330859401483970e+00
1.428159719847497344e+00 1.517285657640216501e+00 1.609008683836329778e+00 1.702710233791316030e+00 1.797720845365567088e+00 1.893282843484138445e+00 1.988585214530829592e+00 2.082767538660499351e+00 2.174943159211466082e+00 2.264187365470763602e+00 2.349583495253778409e+00 2.430216459527382078e+00 2.505202336132846153e+00 2.573713116572807991e+00 2.634971437252839888e+00 2.688279552295056885e+00 2.733031370614371625e+00 2.768751676701741715e+00 2.795070489145827786e+00 2.811779451299777133e+00 2.818787887040338891e+00
1.402771512789857677e+00 1.485628239209916046e+00 1.570440388533921761e+00 1.656588801369635267e+00 1.743396182324376875e+00 1.830119576788947100e+00 1.915971053683788838e+00 2.000137346141055872e+00 2.081774643061746755e+00 2.160032551896412745e+00 2.234070790667754824e+00 2.303071994613093310e+00 2.366265331926860060e+00 2.422937250560152300e+00 2.472436106100821096e+00 2.514227325541877001e+00 2.547855660320792470e+00 2.572998235611899887e+00 2.589473682457588577e+00 2.597242418703300970e+00 2.596420337388773536e+00
1.371529029471077799e+00 1.448291783083272222e+00 1.526450397180896701e+00 1.605399549997843733e+00 1.684455731092079134e+00 1.762905380453658966e+00 1.840000102840846141e+00 1.914967872309411678e+00 1.987025464412343068e+00 2.055389684068710476e+00 2.119318124708081452e+00 2.178084640848121367e+00 2.231031882099575370e+00 2.277557244757055344e+00 2.317157262496299719e+00 2.349429972961440960e+00 2.374087328955776233e+00 2.390969580202053191e+00 2.400056463877815460e+00 2.401476528663317733e+00 2.395548355307086652e+00
1.336479948007184282e+00 1.407493572115086300e+00 1.479436634159175368e+00 1.551700622279347241e+00 1.623632650716284820e+00 1.694539045541972877e+00 1.763721899664841830e+00 1.830440036375738710e+00 1.893995344613294218e+00 1.953668703341103985e+00 2.008796335773034070e+00 2.058758712687317693e+00 2.103020195259246883e+00 2.141094672150360534e+00 2.172610756982905844e+00 2.197302897544415767e+00 2.215030952937340647e+00 2.225824454960872334e+00 2.229790698508343549e+00 2.227253454884595030e+00 2.218629598496052235e+00
1.299600263859116644e+00 1.365333028232380119e+00 1.431604987693499975e+00 1.497819736479237163e+00 1.563350842760465875e+00 1.627534780125241332e+00 1.689699218753316856e+00 1.749179879410100558e+00 1.805329516544422974e+00 1.857506388107480255e+00 1.905138150391445961e+00 1.947711707530588088e+00 1.984770322389293629e+00 2.015977397757756417e+00 2.041105359182495693e+00 2.060011861239656294e+00 2.072729268165923511e+00 2.079410352053004729e+00 2.080332066315391248e+00 2.075918415862504585e+00 2.066713429274725122e+00
1.262678115968184356e+00 1.323678789716758786e+00 1.384891596762537036e+00 1.445746043625245392e+00 1.505629806183095942e+00 1.563915968184509175e+00 1.619977837314924507e+00 1.673196672149177777e+00 1.722998178025288540e+00 1.768816317690552697e+00 1.810159818740617155e+00 1.846632544785442587e+00 1.877888844020133341e+00 1.903712262893489493e+00 1.924019755518968200e+00 1.938814767451604082e+00 1.948253344240344465e+00 1.952621513109842777e+00 1.952317789959140404e+00 1.947859195017327849e+00 1.939844605512581310e+00
1.227263443744225135e+00 1.284101387840604902e+00 1.340887558272465085e+00 1.397055926493972366e+00 1.452021256166807994e+00 1.505205172294309168e+00 1.556013643877211639e+00 1.603884348362890622e+00 1.648309642461860847e+00 1.688812489358577418e+00 1.724991444370681970e+00 1.756563734846352975e+00 1.783310892768302791e+00 1.805138272957626633e+00 1.822075659099293254e+00 1.834274246454290491e+00 1.842011571210173004e+00 1.845689001430559806e+00 1.845769795349017750e+00 1.842809347120397900e+00 1.837485902156516415e+00
1.194591971303200273e+00 1.247820877202539647e+00 1.300773788221216920e+00 1.352896806742770019e+00 1.403630517605352068e+00 1.452429837183151662e+00 1.498759769112437246e+00 1.542114377815279269e+00 1.582052988872222565e+00 1.618206553016820815e+00 1.650278595706649032e+00 1.678072302037263208e+00 1.701515926971791881e+00 1.720634149837407811e+00 1.735570298146229540e+00 1.746582084662859469e+00 1.754065545208814081e+00 1.758450788142732479e+00 1.760284168503835289e+00 1.760132686958037374e+00 1.758639917143285825e+00
1.165581972002749600e+00 1.215719670662957164e+00 1.265374816537206959e+00 1.314024711656059274e+00 1.361142547478490838e+00 1.406213679872396538e+00 1.448766603623847127e+00 1.488375849432773013e+00 1.524680656559296299e+00 1.557400738541345087e+00 1.586348709333702756e+00 1.611439959333531569e+00 1.632729965775674197e+00 1.650346784939515477e+00 1.664534374576361220e+00 1.675666077813220189e+00 1.684149251266540581e+00 1.690480132846236883e+00 1.695236788031345254e+00 1.698952029527308172e+00 1.702214072924614019e+00
1.140849044006064572e+00 1.188352036248573551e+00 1.235198179638650862e+00 1.280889830662821804e+00 1.324941844559070381e+00 1.366896445277383521e+00 1.406341022001299512e+00 1.442923994729644388e+00 1.476392726898489771e+00 1.506561864572138809e+00 1.533334979025832379e+00 1.556792381809528614e+00 1.577012546944565941e+00 1.594286805558551734e+00 1.608909541390914022e+00 1.621281761358308149e+00 1.631899428327360013e+00 1.641259715080096493e+00 1.649886205981183185e+00 1.658325829406317231e+00 1.667121437556711161e+00
1.120761125916573508e+00 1.166033017628903767e+00 1.210504515367779588e+00 1.253709294751027770e+00 1.295222179151944042e+00 1.334639811568450796e+00 1.371611956657864839e+00 1.405909930759481563e+00 1.437326900071971725e+00 1.465823223258074348e+00 1.491387123204765297e+00 1.514183396061183906e+00 1.534421388685197174e+00 1.552399424399198091e+00 1.568502604618435825e+00 1.583170858495294819e+00 1.596882989518186413e+00 1.610140768471341355e+00 1.623453057554309797e+00 1.637322259122734991e+00 1.652229004429712322e+00
1.105505756695052577e+00 1.148924880248994862e+00 1.191430538248005266e+00 1.232619350178380646e+00 1.272100032308901119e+00 1.309551008596065769e+00 1.344713136240633933e+00 1.377437144546241665e+00 1.407619399622995315e+00 1.435285246674059767e+00 1.460585673707200938e+00 1.483698439689626669e+00 1.504914661146288246e+00 1.524592966266505645e+00 1.543142548217373289e+00 1.561008679987403891e+00 1.578655877278112518e+00 1.596552579800673000e+00 1.615184466959117549e+00 1.634992773169331004e+00 1.656343765512497290e+00
1.095187599612276630e+00 1.137102225561067881e+00 1.178063889436167244e+00 1.217686802094969600e+00 1.255654805173506583e+00 1.291749468572890303e+00 1.325774013091353787e+00 1.357652722981880666e+00 1.387401835006146333e+00 1.415129053688592320e+00 1.441027468521763444e+00 1.465366364310166647e+00 1.488477731937288606e+00 1.510741768073944336e+00 1.532570025240792333e+00 1.554390096051188941e+00 1.576627487776314673e+00 1.599766987278563368e+00 1.624134758952807900e+00 1.650044945128375184e+00 1.677883655314624134e+00
1.089858683909513459e+00 1.130655639193732132e+00 1.170471899632227641e+00 1.209013211443281444e+00 1.246045057183118754e+00 1.281385288632337360e+00 1.314951554407774781e+00 1.346748381121427363e+00 1.376866802445006588e+00 1.405479169233723846e+00 1.432829062164701295e+00 1.459242256935568083e+00 1.485072550227613197e+00 1.510680606781261259e+00 1.536451825430955154e+00 1.562837660841440934e+00 1.590167020526844999e+00 1.618745960179861276e+00 1.648939719174078666e+00 1.680814982589236228e+00 1.714635151120227352e+00
1.089603701313883954e+00 1.129662096079059319e+00 1.168798765280389951e+00 1.206776798330819522e+00 1.243428356420622993e+00 1.278663145179124161e+00 1.312473200783980110e+00 1.344932140064376558e+00 1.376189932086484102e+00 1.406463632676617115e+00 1.436077873633446078e+00 1.465320436447968389e+00 1.494514581730272518e+00 1.524087769766021339e+00 1.554326256444459320e+00 1.585569559013304763e+00 1.618087270408327116e+00 1.652076862878209429e+00 1.687641210372262890e+00 1.724866742883126358e+00 1.763577379374723364e+00
1.094534489350041495e+00 1.134280286937991544e+00 1.173210621313470314e+00 1.211161401045866892e+00 1.248042994033695896e+00 1.283832224244231046e+00 1.318577753810560971e+00 1.352402402789915303e+00 1.385539321767490506e+00 1.418227411151031792e+00 1.450710218130463858e+00 1.483399814325484956e+00 1.516487985086792945e+00 1.550379805338445216e+00 1.585208274472968970e+00 1.621327333487882161e+00 1.658724921114068884e+00 1.697500797243746584e+00 1.737645495765988146e+00 1.778933605152983599e+00 1.821136474184160026e+00
1.104830825238677594e+00 1.144712539858940170e+00 1.183942562544189725e+00 1.222444685690442290e+00 1.260167221253859049e+00 1.297128318083552445e+00 1.333478370998867346e+00 1.369367187781403761e+00 1.404995707273557493e+00 1.440663618348535513e+00 1.476574899705288990e+00 1.513044269536350850e+00 1.550277563254575774e+00 1.588432923807471253e+00 1.627750899560075570e+00 1.668175349838885158e+00 1.709681810171286953e+00 1.752244020375086420e+00 1.795606182599029266e+00 1.839468967777315056e+00 1.883498517398162431e+00
1.120693724130559898e+00 1.161192866048704309e+00 1.201278488553543689e+00 1.240861213281654329e+00 1.280022218592135275e+00 1.318786785763186753e+00 1.357337143465217055e+00 1.395809340886200678e+00 1.434471179928985318e+00 1.473452878323560089e+00 1.513055860916432405e+00 1.553388032099656479e+00 1.594553697714818474e+00 1.636682304562205648e+00 1.679741205113536751e+00 1.723600270731376005e+00 1.768092012551498948e+00 1.812976417024861231e+00 1.857969067624889004e+00 1.902749423347154689e+00 1.946898742586648634e+00
1.142401099833174394e+00 1.183987834762512570e+00 1.225439237323491026e+00 1.266663957676721797e+00 1.307807291753461554e+00 1.348890883741304059e+00 1.390092693786634914e+00 1.431579896694132437e+00 1.473460446252865985e+00 1.515922294396961689e+00 1.559090354785652277e+00 1.602969521580881684e+00 1.647558141132910547e+00 1.692784264274932227e+00 1.738545810275779147e+00 1.784608068666935443e+00 1.830676403461680479e+00 1.876435590596631453e+00 1.921542298688443173e+00 1.965642731715651959e+00 2.008390915306371038e+00
1.170171593954195899e+00 1.213366502118753854e+00 1.256617739932520017e+00 1.300010321771069677e+00 1.343530665282365311e+00 1.387291444539809460e+00 1.431447080661628624e+00 1.476032494729727640e+00 1.521129765012972923e+00 1.566781999668832359e+00 1.613042176227429181e+00 1.659796333356644116e+00 1.706906322985039637e+00 1.754183239083188850e+00 1.801383768625980819e+00 1.848218657541742527e+00 1.894372661446626083e+00 1.939513895836804780e+00 1.983314289373688810e+00 2.025463095114334866e+00 2.065678343423784202e+00
1.204231643735222734e+00 1.249401501137777704e+00 1.294936617038555671e+00 1.340776834429820319e+00 1.386961988627837261e+00 1.433539149152307512e+00 1.480608742812504319e+00 1.528128254271627462e+00 1.576073041951803200e+00 1.624375748731941238e+00 1.672915564152247292e+00 1.721519448025148114e+00 1.769963957723293291e+00 1.817984551908246260e+00 1.865286948677657985e+00 1.911561782740260007e+00 1.956497793672661745e+00 1.999797308901253290e+00 2.041186148929453381e+00 2.080425857235694842e+00 2.117352632643387356e+00
1.244644475160448405e+00 1.292138975728557071e+00 1.340152017405104035e+00 1.388611075590991284e+00 1.437499095046268938e+00 1.486790203386378684e+00 1.536435515035146970e+00 1.586351130923882469e+00 1.636412892697654220e+00 1.686451543024195310e+00 1.736256479865817326e+00 1.785578723885799413e+00 1.834143047566307194e+00 1.881656817446321517e+00 1.927825052289251717e+00 1.972362025731616120e+00 2.015001521061490219e+00 2.055509524343849037e+00 2.093798637548346608e+00 2.129634480685453912e+00 2.162884315399680180e+00
1.291312119620203980e+00 1.341297058564887568e+00 1.391803033325286654e+00 1.442752406206966986e+00 1.494055005781271595e+00 1.545597853925356757e+00 1.597238007339407462e+00 1.648799496743602155e+00 1.700071731455330415e+00 1.750813104086990535e+00 1.800758332423451513e+00 1.849628396190080570e+00 1.897138848048612658e+00 1.943014065825231285e+00 1.986995993939290495e+00 2.028919013665990256e+00 2.068600562750728233e+00 2.105818906015999303e+00 2.140453202352829987e+00 2.172475964349508182e+00 2.201941840009091322e+00
1.343759973227256266e+00 1.396146080386917010e+00 1.448969604027722680e+00 1.502069730877776177e+00 1.555270351243220217e+00 1.608395226131741129e+00 1.661213752415478639e+00 1.713476263202061034e+00 1.764918990373042451e+00 1.815265750494399866e+00 1.864239150983624027e+00 1.911568409293608495e+00 1.957023619872781284e+00 2.000473618886719596e+00 2.041619942752824102e+00 2.080299529384748158e+00 2.116413048016420717e+00 2.150030558675111170e+00 2.180938091482951702e+00 2.209116771200196894e+00 2.234809731603883520e+00
1.401359591098217727e+00 1.455826660949928186e+00 1.510489531459400236e+00 1.565125003821583372e+00 1.619512677879401119e+00 1.673361500867075247e+00 1.726395453875312125e+00 1.778331513514255890e+00 1.828889300713932409e+00 1.877796826579646527e+00 1.924927009341669049e+00 1.969957968957815275e+00 2.012675167467115944e+00 2.052913097974993217e+00 2.090748590545108421e+00 2.125903711806631513e+00 2.158319564066448315e+00 2.188193040940509260e+00 2.215357780225810203e+00 2.239855207662459602e+00 2.261944460641180044e+00
1.462958963692282843e+00 1.518980634474191627e+00 1.574872078668546171e+00 1.630304282629521984e+00 1.684975271321473400e+00 1.738582569635471531e+00 1.790830921386530994e+00 1.841526935066339021e+00 1.890387564429242495e+00 1.937127358384409748e+00 1.981538485758382873e+00 2.023631931202314771e+00 2.063134422239541799e+00 2.099923465802020051e+00 2.134143099442312952e+00 2.165618114617894552e+00 2.194346032990183826e+00 2.220562447752518764e+00 2.244078785762821049e+00 2.265190864425578265e+00 2.283844218000268711e+00
1.527331129408889598e+00 1.584237865691366709e+00 1.640508807644056821e+00 1.695808376473518786e+00 1.749869027898933505e+00 1.802425442831720570e+00 1.853119413346864031e+00 1.901695840767389845e+00 1.948093588535279697e+00 1.992034544649519345e+00 2.033330316234932322e+00 2.072067810817753486e+00 2.108054770452499227e+00 2.141240015747992498e+00 2.171830553630008431e+00 2.199610090169728860e+00 2.224862344229391109e+00 2.247501164091455728e+00 2.267708940370710913e+00 2.285559283502086370e+00 2.301153461613943740e+00
1.592973504827683628e+00 1.649913258779144520e+00 1.705810590949189409e+00 1.760222807866740347e+00 1.812833234913143521e+00 1.863495571971594877e+00 1.911912024952415079e+00 1.957817503205888432e+00 2.001232249258701135e+00 2.041933730330260932e+00 2.079816835499360028e+00 2.115046850965617509e+00 2.147377062840771789e+00 2.177070179409819950e+00 2.204001666033086781e+00 2.228361931252787365e+00 2.250180414345284152e+00 2.269591910727903450e+00 2.286684769484271129e+00 2.301605047154096972e+00 2.314408955302018178e+00
1.658524819672282824e+00 1.714741860395790907e+00 1.769399004146741783e+00 1.822153067171491170e+00 1.872648693196408809e+00 1.920820043508980390e+00 1.966393741313678278e+00 2.009198449562122235e+00 2.049338156244568943e+00 2.086525475376347138e+00 2.120990928032476130e+00 2.152561353201225103e+00 2.181428923466717684e+00 2.207569259283988838e+00 2.231147715184291336e+00 2.252195220393237829e+00 2.270909513650499978e+00 2.287286722906899161e+00 2.301618384906106929e+00 2.313783176939780972e+00 2.324216594179441042e+00
1.722631917196546514e+00 1.777398072004757079e+00 1.830176473411109672e+00 1.880615032386458330e+00 1.928453863438929661e+00 1.973710446693226039e+00 2.016035382040911372e+00 2.055607666267749600e+00 2.092188544121075022e+00 2.125956514774811179e+00 2.156823764180236136e+00 2.184976214813800333e+00 2.210379834691091894e+00 2.233278905562642525e+00 2.253602911434521072e+00 2.271712235764361765e+00 2.287455558766587682e+00 2.301228164114345276e+00 2.312943000270312410e+00 2.322796946927109474e+00 2.330971610703128860e+00
1.784215265939221418e+00 1.836910284729361686e+00 1.887276443486257449e+00 1.934875200251891414e+00 1.979803262401176545e+00 2.021726226105413637e+00 2.060789308189458602e+00 2.096817114284935446e+00 2.129997282265453595e+00 2.160219516362716252e+00 2.187763082579681662e+00 2.212481563521089711e+00 2.234801029493138191e+00 2.254529569175196091e+00 2.272030710982960056e+00 2.287302006975054702e+00 2.300455003730387915e+00 2.311783748009708095e+00 2.321190689747433922e+00 2.328945729215577298e+00 2.335141083361249148e+00
1.842387412791713031e+00 1.892648558118617430e+00 1.940066111588166331e+00 1.984695954563920450e+00 2.026259733713185796e+00 2.064915394752049771e+00 2.100444879700549716e+00 2.133146405970363535e+00 2.162808925483239442e+00 2.189821033593981170e+00 2.214039841663454578e+00 2.235735935436475419e+00 2.255011376463995632e+00 2.271882289448067471e+00 2.286753385657585014e+00 2.299487032641610362e+00 2.310304949637905114e+00 2.319428871518595781e+00 2.326805764928971509e+00 2.332640374235992464e+00 2.337103968996556258e+00
1.896744676253724338e+00 1.943983732744203774e+00 1.988405166234338051e+00 2.029652212389176036e+00 2.068000769347199341e+00 2.103157513640775633e+00 2.135419970063968442e+00 2.164701162685271463e+00 2.191160446080605340e+00 2.214986448944543884e+00 2.236138528682229953e+00 2.254993249384500853e+00 2.271508066486803923e+00 2.285804068765733721e+00 2.298240642727767291e+00 2.308716089437931274e+00 2.317381011274890490e+00 2.324559800565168644e+00 2.330149088188953055e+00 2.334263383127838765e+00 2.337163149172626575e+00
1.946678056055192174e+00 1.990937184417305827e+00 2.032013878636035109e+00 2.070050522296617679e+00 2.104976330732927892e+00 2.136817761337584720e+00 2.165819447033212608e+00 2.191879858572484796e+00 2.215305668610294543e+00 2.236165394825718966e+00 2.254512871711648270e+00 2.270707829045252701e+00 2.284730836236281704e+00 2.296688217804417675e+00 2.306897728900191957e+00 2.315364633757875712e+00 2.322164534996100205e+00 2.327497161448056850e+00 2.331513117438505311e+00 2.334190696728293712e+00 2.335624265905473340e+00
1.992290482214099434e+00 2.033288103960827709e+00 2.071052925774979681e+00 2.105849097337929798e+00 2.137477494586996762e+00 2.166148375411041105e+00 2.192021054393666901e+00 2.215084357019140970e+00 2.235629667981298141e+00 2.253774133687076908e+00 2.269568926015135268e+00 2.283275597847203908e+00 2.295058431498402829e+00 2.304940248896896637e+00 2.313059000244592767e+00 2.319741536159686923e+00 2.324902569273676001e+00 2.328654992205827501e+00 2.331126626427701964e+00 2.332535943318079230e+00 2.332815993125214593e+00
2.033454693419523007e+00 2.071195600329043707e+00 2.105750393192416414e+00 2.137329310349330491e+00 2.165824799725674321e+00 2.191436326869097506e+00 2.214394727078962344e+00 2.234688938626836929e+00 2.252509873975091725e+00 2.268179770549374474e+00 2.281664475385753565e+00 2.293119162080370810e+00 2.302812248489764624e+00 2.310835601403816497e+00 2.317243654027210109e+00 2.322159670799035069e+00 2.325799342533642289e+00 2.328222788710405666e+00 2.329459635349514723e+00 2.329595118842199497e+00 2.328710764729374549e+00
2.070304997470509445e+00 2.104875901413550743e+00 2.136267413686745886e+00 2.164792092595068329e+00 2.190343453616143243e+00 2.213064870616650914e+00 2.233282975389528691e+00 2.251036953085780112e+00 2.266443889733801953e+00 2.279705739219070271e+00 2.291100618419056545e+00 2.300619791712150253e+00 2.308408081247880439e+00 2.314613909549924742e+00 2.319494643102770759e+00 2.323011882535352957e+00 2.325269775921806836e+00 2.326365806560937610e+00 2.326427153040820706e+00 2.325580086921905210e+00 2.323800623828056633e+00
2.103050538437939654e+00 2.134579326653702314e+00 2.163005871068103492e+00 2.188537568224048435e+00 2.211341457289813572e+00 2.231456654100215431e+00 2.249049148389020925e+00 2.264426049261287321e+00 2.277662276368988437e+00 2.288869815744849490e+00 2.298207551574896979e+00 2.305905332603691793e+00 2.312088447568662275e+00 2.316805448861400496e+00 2.320174589822266764e+00 2.322303674566940757e+00 2.323362289951332649e+00 2.323416203773005062e+00 2.322485381969614515e+00 2.320643011741761796e+00 2.317951593441933689e+00
2.131921598494014525e+00 2.160561365821281665e+00 2.186201208307818167e+00 2.208979445190117463e+00 2.229101972208390237e+00 2.246812957424582091e+00 2.262149976561075082e+00 2.275285183453904736e+00 2.286384350812021182e+00 2.295752224724534329e+00 2.303399665324766143e+00 2.309458391867927674e+00 2.314057482212084960e+00 2.317319369296985343e+00 2.319448988024402691e+00 2.320469576854195637e+00 2.320443691229518102e+00 2.319449992646555714e+00 2.317561582804490428e+00 2.314841148943654225e+00 2.311371728140375392e+00
2.157372538369607184e+00 2.183106217388237624e+00 2.206101352673803806e+00 2.226405262995025947e+00 2.244140197570801742e+00 2.259480879469079717e+00 2.272646538206624989e+00 2.283860755428028799e+00 2.293179120231077839e+00 2.300759508519949037e+00 2.306745294826026527e+00 2.311272712228179316e+00 2.314579194448168842e+00 2.316659600326170576e+00 2.317612892456652585e+00 2.317528712977602545e+00 2.316490704459527539e+00 2.314571327140958257e+00 2.311838527950348610e+00 2.308422077691865137e+00 2.304287308646945309e+00
2.179493657270573870e+00 2.202692484420594177e+00 2.223139111161326120e+00 2.240994803999258433e+00 2.256525462032039187e+00 2.269850900049291020e+00 2.281094504117891386e+00 2.290423579836663226e+00 2.297997006031022860e+00 2.303972610333503646e+00 2.308586557761978408e+00 2.311854019702679786e+00 2.313891822201796344e+00 2.314804991168679216e+00 2.314686799936690687e+00 2.313622124693952120e+00 2.311686189976310146e+00 2.308994116429860188e+00 2.305572634191964010e+00 2.301447039406807171e+00 2.296658700784744322e+00
2.198626642544132093e+00 2.219312470945663751e+00 2.237515236417221054e+00 2.253265104867099300e+00 2.266728307182438673e+00 2.278080469123601848e+00 2.287488720970998646e+00 2.295130274310606122e+00 2.301240693488631806e+00 2.305862115294557757e+00 2.309127627055386878e+00 2.311155545600040551e+00 2.312056374104606959e+00 2.311926058455277211e+00 2.310853105946524710e+00 2.308922711829886065e+00 2.306250305767926889e+00 2.302831812857133453e+00 2.298719215992456544e+00 2.293955688051750652e+00 2.288579603057541600e+00
2.215087568231813631e+00 2.233582912090024575e+00 2.249588241274277145e+00 2.263272433469144751e+00 2.274809105104166118e+00 2.284375980874680856e+00 2.292225124831022587e+00 2.298415157590381508e+00 2.303094152642806147e+00 2.306398168296367235e+00 2.308451582740047581e+00 2.309368621343006023e+00 2.309249532930548021e+00 2.308184719354617886e+00 2.306279671673565179e+00 2.303611655618591936e+00 2.300203511421771374e+00 2.296109594252556452e+00 2.291372528360560601e+00 2.286033168278634786e+00 2.280123692388165146e+00
