0.13000 1.00000 0 0 0.24597 -0.18877 11.60961 0.91869
1.00000 1.30000 0 0 0.34200 -0.09994 11.79632 1.17966
1.30000 1.60000 0 0 0.11042 0.07400 11.97009 1.44214
1.60000 1.90000 0 0 0.05437 0.18530 12.15154 1.73339
1.90000 2.20000 0 0 -0.03189 0.32674 12.33777 2.05998
2.20000 2.50000 0 0 -0.09947 0.41049 12.46034 2.31284
2.50000 3.38000 0 0 0.51851 0.56620 12.55236 2.55887
